game_date,game_pk,game_type,status,venue,game_datetime_utc,away_team,home_team,away_team_id,home_team_id,away_probable_pitcher,home_probable_pitcher,away_runs_through5,home_runs_through5,home_leading_after5,tied_after5,away_runs_last10,home_runs_last10
2021-06-14,633729,R,Final,Oakland Coliseum,2021-06-15 01:40:00+00:00,Los Angeles Angels,Oakland Athletics,108,133,,,1,8,1,0,3.1,3.2
2021-06-14,633703,R,Final,Coors Field,2021-06-15 00:40:00+00:00,San Diego Padres,Colorado Rockies,135,115,,,0,1,1,0,0.8,2.9
2021-06-14,633727,R,Final,Busch Stadium,2021-06-15 00:15:00+00:00,Miami Marlins,St. Louis Cardinals,146,138,,,2,2,0,1,2.0,1.6
2021-06-14,633680,R,Final,American Family Field,2021-06-15 00:10:00+00:00,Cincinnati Reds,Milwaukee Brewers,113,158,,,4,2,0,0,2.7,3.1
2021-06-14,633655,R,Final,Kauffman Stadium,2021-06-15 00:10:00+00:00,Detroit Tigers,Kansas City Royals,116,118,,,7,2,0,0,2.7,4.5
2021-06-14,633705,R,Final,Progressive Field,2021-06-14 23:10:00+00:00,Baltimore Orioles,Cleveland Indians,110,114,,,2,3,1,0,1.9,2.3
2021-06-14,633700,R,Final,Fenway Park,2021-06-14 23:10:00+00:00,Toronto Blue Jays,Boston Red Sox,141,111,,,0,1,1,0,4.1,2.8
2021-06-14,633678,R,Final,Citi Field,2021-06-14 23:10:00+00:00,Chicago Cubs,New York Mets,112,121,,,0,4,1,0,2.5,2.0
2021-06-14,633693,R,Final,Nationals Park,2021-06-14 23:05:00+00:00,Pittsburgh Pirates,Washington Nationals,134,120,,,1,2,1,0,1.7,1.5
2021-06-14,633673,R,Final,Guaranteed Rate Field,2021-06-15 00:10:00+00:00,Tampa Bay Rays,Chicago White Sox,139,145,,,3,2,0,0,2.5,2.5
2021-06-15,633694,R,Final,Busch Stadium,2021-06-16 00:15:00+00:00,Miami Marlins,St. Louis Cardinals,146,138,,,1,0,0,0,1.9,1.5
2021-06-15,633675,R,Final,Dodger Stadium,2021-06-16 02:10:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,143,119,,,3,3,0,1,2.1,4.0
2021-06-15,633626,R,Final,T-Mobile Park,2021-06-16 02:10:00+00:00,Minnesota Twins,Seattle Mariners,142,136,,,0,6,1,0,2.2,2.9
2021-06-15,633679,R,Final,Oracle Park,2021-06-16 01:45:00+00:00,Arizona Diamondbacks,San Francisco Giants,109,137,,,8,3,0,0,1.5,2.9
2021-06-15,633656,R,Final,Oakland Coliseum,2021-06-16 01:40:00+00:00,Los Angeles Angels,Oakland Athletics,108,133,,,2,2,0,1,3.3,3.4
2021-06-15,633701,R,Final,Coors Field,2021-06-16 00:40:00+00:00,San Diego Padres,Colorado Rockies,135,115,,,4,2,0,0,1.1,2.5
2021-06-15,633829,R,Final,Minute Maid Park,2021-06-16 00:10:00+00:00,Texas Rangers,Houston Astros,140,117,,,2,0,0,0,1.1,2.5
2021-06-15,633676,R,Final,Guaranteed Rate Field,2021-06-16 00:10:00+00:00,Tampa Bay Rays,Chicago White Sox,139,145,,,0,3,1,0,2.3,2.3
2021-06-15,633714,R,Final,American Family Field,2021-06-16 00:10:00+00:00,Cincinnati Reds,Milwaukee Brewers,113,158,,,0,0,0,1,2.7,3.1
2021-06-15,633724,R,Final,Truist Park,2021-06-15 23:20:00+00:00,Boston Red Sox,Atlanta Braves,111,144,,,7,4,0,0,1.8,3.1
2021-06-15,633769,R,Final,Progressive Field,2021-06-15 23:10:00+00:00,Baltimore Orioles,Cleveland Indians,110,114,,,2,6,1,0,1.8,2.7
2021-06-15,633681,R,Final,Citi Field,2021-06-15 23:10:00+00:00,Chicago Cubs,New York Mets,112,121,,,2,3,1,0,2.4,2.2
2021-06-15,633653,R,Final,Sahlen Field,2021-06-15 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,,2,5,1,0,2.0,2.9
2021-06-15,633684,R,Final,Nationals Park,2021-06-15 23:05:00+00:00,Pittsburgh Pirates,Washington Nationals,134,120,,,0,6,1,0,1.5,1.8
2021-06-15,633755,R,Final,Kauffman Stadium,2021-06-16 00:10:00+00:00,Detroit Tigers,Kansas City Royals,116,118,,,3,2,0,0,2.7,4.5
2021-06-16,633677,R,Final,Dodger Stadium,2021-06-17 02:10:00+00:00,Philadelphia Phillies,Los Angeles Dodgers,143,119,,,2,0,0,0,2.1,3.8
2021-06-16,633658,R,Final,T-Mobile Park,2021-06-17 02:10:00+00:00,Minnesota Twins,Seattle Mariners,142,136,,,7,1,0,0,2.4,2.8
2021-06-16,633619,R,Final,Minute Maid Park,2021-06-17 00:10:00+00:00,Texas Rangers,Houston Astros,140,117,,,1,5,1,0,1.0,3.0
2021-06-16,633708,R,Final,Truist Park,2021-06-16 23:20:00+00:00,Boston Red Sox,Atlanta Braves,111,144,,,6,6,0,1,2.2,3.2
2021-06-16,633659,R,Final,Progressive Field,2021-06-16 23:10:00+00:00,Baltimore Orioles,Cleveland Indians,110,114,,,5,6,1,0,2.2,3.3
2021-06-16,633630,R,Final,Citi Field,2021-06-16 23:10:00+00:00,Chicago Cubs,New York Mets,112,121,,,1,6,1,0,2.1,2.6
2021-06-16,633695,R,Final,Sahlen Field,2021-06-16 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,,1,2,1,0,2.1,2.6
2021-06-16,633645,R,Final,Oracle Park,2021-06-17 01:45:00+00:00,Arizona Diamondbacks,San Francisco Giants,109,137,,,2,13,1,0,1.7,4.2
2021-06-16,633632,R,Final,Oakland Coliseum,2021-06-16 19:37:00+00:00,Los Angeles Angels,Oakland Athletics,108,133,,,4,2,0,0,3.7,3.6
2021-06-16,633706,R,Final,Coors Field,2021-06-16 19:10:00+00:00,San Diego Padres,Colorado Rockies,135,115,,,5,7,1,0,1.6,2.9
2021-06-16,633665,R,Final,American Family Field,2021-06-16 18:10:00+00:00,Cincinnati Reds,Milwaukee Brewers,113,158,,,1,1,0,1,2.5,2.7
2021-06-16,633634,R,Final,Guaranteed Rate Field,2021-06-16 18:10:00+00:00,Tampa Bay Rays,Chicago White Sox,139,145,,,2,7,1,0,2.0,2.9
2021-06-16,633612,R,Final,Kauffman Stadium,2021-06-16 18:10:00+00:00,Detroit Tigers,Kansas City Royals,116,118,,,1,3,1,0,2.5,4.3
2021-06-16,633709,R,Final,Busch Stadium,2021-06-16 17:15:00+00:00,Miami Marlins,St. Louis Cardinals,146,138,,,0,0,0,1,1.9,1.4
2021-06-16,633628,R,Final,Nationals Park,2021-06-16 20:05:00+00:00,Pittsburgh Pirates,Washington Nationals,134,120,,,0,1,1,0,1.5,1.9
2021-06-17,633697,R,Final,T-Mobile Park,2021-06-18 02:10:00+00:00,Tampa Bay Rays,Seattle Mariners,139,136,,,3,2,0,0,2.0,2.8
2021-06-17,633624,R,Final,Angel Stadium,2021-06-18 01:38:00+00:00,Detroit Tigers,Los Angeles Angels,116,108,,,0,2,1,0,2.3,4.7
2021-06-17,633623,R,Final,Coors Field,2021-06-18 00:40:00+00:00,Milwaukee Brewers,Colorado Rockies,158,115,,,0,5,1,0,2.0,3.2
2021-06-17,633617,R,Final,Petco Park,2021-06-18 00:40:00+00:00,Cincinnati Reds,San Diego Padres,113,135,,,0,0,0,1,2.5,1.7
2021-06-17,633687,R,Final,Minute Maid Park,2021-06-18 00:10:00+00:00,Chicago White Sox,Houston Astros,145,117,,,0,7,1,0,3.2,3.6
2021-06-17,633691,R,Final,Truist Park,2021-06-17 23:20:00+00:00,St. Louis Cardinals,Atlanta Braves,138,144,,,0,1,1,0,2.8,2.8
2021-06-17,633633,R,Final,Sahlen Field,2021-06-17 23:07:00+00:00,New York Yankees,Toronto Blue Jays,147,141,,,3,3,0,1,2.3,2.8
2021-06-17,633622,R,Final,Oracle Park,2021-06-17 19:45:00+00:00,Arizona Diamondbacks,San Francisco Giants,109,137,,,0,6,1,0,1.7,4.8
2021-06-17,633641,R,Final,Progressive Field,2021-06-17 17:10:00+00:00,Baltimore Orioles,Cleveland Indians,110,114,,,3,5,1,0,2.4,3.7
2021-06-17,633692,R,Final,Citi Field,2021-06-17 23:10:00+00:00,Chicago Cubs,New York Mets,112,121,,,2,0,0,0,2.1,2.5
2021-06-18,633702,R,Final,Minute Maid Park,2021-06-19 00:10:00+00:00,Chicago White Sox,Houston Astros,145,117,,,1,1,0,1,3.3,3.5
2021-06-18,633596,R,Final,Petco Park,2021-06-19 02:10:00+00:00,Cincinnati Reds,San Diego Padres,113,135,,,2,5,1,0,2.7,1.6
2021-06-18,633600,R,Final,Oracle Park,2021-06-19 01:45:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,,3,5,1,0,2.2,5.0
2021-06-18,633604,R,Final,Chase Field,2021-06-19 01:40:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,,0,0,0,1,3.6,2.2
2021-06-18,633615,R,Final,T-Mobile Park,2021-06-19 02:10:00+00:00,Tampa Bay Rays,Seattle Mariners,139,136,,,1,5,1,0,1.8,3.0
2021-06-18,633616,R,Final,Coors Field,2021-06-19 00:40:00+00:00,Milwaukee Brewers,Colorado Rockies,158,115,,,4,2,0,0,2.3,3.2
2021-06-18,633683,R,Final,Kauffman Stadium,2021-06-19 00:10:00+00:00,Boston Red Sox,Kansas City Royals,111,118,,,2,3,1,0,2.4,4.6
2021-06-18,633654,R,Final,Angel Stadium,2021-06-19 01:38:00+00:00,Detroit Tigers,Los Angeles Angels,116,108,,,0,7,1,0,2.3,4.3
2021-06-18,633579,R,Final,Globe Life Field,2021-06-19 00:05:00+00:00,Minnesota Twins,Texas Rangers,142,140,,,4,3,0,0,2.7,1.8
2021-06-18,633607,R,Final,Truist Park,2021-06-18 23:20:00+00:00,St. Louis Cardinals,Atlanta Braves,138,144,,,1,9,1,0,2.2,3.3
2021-06-18,633618,R,Final,Nationals Park,2021-06-18 23:05:00+00:00,New York Mets,Washington Nationals,121,120,,,0,0,0,1,2.5,1.8
2021-06-18,633609,R,Final,Yankee Stadium,2021-06-18 23:05:00+00:00,Oakland Athletics,New York Yankees,133,147,,,2,3,1,0,2.9,2.1
2021-06-18,633593,R,Final,Oriole Park at Camden Yards,2021-06-18 23:05:00+00:00,Toronto Blue Jays,Baltimore Orioles,141,110,,,1,2,1,0,3.3,3.7
2021-06-18,633584,R,Final,PNC Park,2021-06-18 23:05:00+00:00,Cleveland Indians,Pittsburgh Pirates,114,134,,,0,6,1,0,2.3,2.4
2021-06-18,633638,R,Final,Wrigley Field,2021-06-19 00:05:00+00:00,Miami Marlins,Chicago Cubs,146,112,,,5,2,0,0,2.2,3.0
2021-06-19,633661,R,Final,T-Mobile Park,2021-06-20 02:10:00+00:00,Tampa Bay Rays,Seattle Mariners,139,136,,,3,5,1,0,1.9,3.4
2021-06-19,633598,R,Final,Chase Field,2021-06-20 02:10:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,,3,0,0,0,2.8,1.9
2021-06-19,633650,R,Final,Angel Stadium,2021-06-20 02:07:00+00:00,Detroit Tigers,Los Angeles Angels,116,108,,,1,5,1,0,1.7,3.9
2021-06-19,633577,R,Final,Coors Field,2021-06-20 01:10:00+00:00,Milwaukee Brewers,Colorado Rockies,158,115,,,3,5,1,0,2.5,3.5
2021-06-19,633610,R,Postponed,Truist Park,2021-06-19 23:15:00+00:00,St. Louis Cardinals,Atlanta Braves,138,144,,,6,1,0,0,2.1,3.0
2021-06-19,633597,R,Final,Petco Park,2021-06-19 23:15:00+00:00,Cincinnati Reds,San Diego Padres,113,135,,,5,5,0,1,2.7,2.0
2021-06-19,633576,R,Final,Minute Maid Park,2021-06-19 23:15:00+00:00,Chicago White Sox,Houston Astros,145,117,,,1,6,1,0,3.4,3.6
2021-06-19,633583,R,Final,Nationals Park,2021-06-19 22:05:00+00:00,New York Mets,Washington Nationals,121,120,,,0,6,1,0,2.2,2.2
2021-06-19,633585,R,Final,Kauffman Stadium,2021-06-19 20:10:00+00:00,Boston Red Sox,Kansas City Royals,111,118,,,5,1,0,0,2.9,4.2
2021-06-19,633594,R,Final,Globe Life Field,2021-06-19 20:05:00+00:00,Minnesota Twins,Texas Rangers,142,140,,,2,2,0,1,2.8,2.0
2021-06-19,633592,R,Final,Oracle Park,2021-06-19 20:05:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,,6,6,0,1,2.6,5.6
2021-06-19,633590,R,Final,PNC Park,2021-06-19 20:05:00+00:00,Cleveland Indians,Pittsburgh Pirates,114,134,,,2,0,0,0,2.3,2.1
2021-06-19,633573,R,Final,Oriole Park at Camden Yards,2021-06-19 20:05:00+00:00,Toronto Blue Jays,Baltimore Orioles,141,110,,,2,5,1,0,3.1,4.1
2021-06-19,633613,R,Final,Wrigley Field,2021-06-19 18:20:00+00:00,Miami Marlins,Chicago Cubs,146,112,,,7,0,0,0,2.8,2.9
2021-06-19,633606,R,Final,Yankee Stadium,2021-06-19 17:05:00+00:00,Oakland Athletics,New York Yankees,133,147,,,4,1,0,0,3.2,1.7
2021-06-20,633565,R,Final,Truist Park,2021-06-20 23:08:00+00:00,St. Louis Cardinals,Atlanta Braves,138,144,,,0,1,1,0,1.9,3.0
2021-06-20,633582,R,Final,Chase Field,2021-06-20 20:10:00+00:00,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,,9,1,0,0,3.5,1.8
2021-06-20,633566,R,Final,Petco Park,2021-06-20 20:10:00+00:00,Cincinnati Reds,San Diego Padres,113,135,,,0,3,1,0,2.4,1.9
2021-06-20,633554,R,Final,T-Mobile Park,2021-06-20 20:10:00+00:00,Tampa Bay Rays,Seattle Mariners,139,136,,,0,1,1,0,1.4,3.1
2021-06-20,633563,R,Final,Angel Stadium,2021-06-20 20:07:00+00:00,Detroit Tigers,Los Angeles Angels,116,108,,,3,3,0,1,1.9,4.0
2021-06-20,633611,R,Final,Oracle Park,2021-06-20 20:05:00+00:00,Philadelphia Phillies,San Francisco Giants,143,137,,,2,6,1,0,2.6,5.7
2021-06-20,633567,R,Final,Coors Field,2021-06-20 19:10:00+00:00,Milwaukee Brewers,Colorado Rockies,158,115,,,5,0,0,0,2.5,2.8
2021-06-20,633636,R,Final,Oriole Park at Camden Yards,2021-06-20 17:05:00+00:00,Toronto Blue Jays,Baltimore Orioles,141,110,,,4,1,0,0,3.2,4.1
2021-06-20,633629,R,Final,Wrigley Field,2021-06-20 18:20:00+00:00,Miami Marlins,Chicago Cubs,146,112,,,0,2,1,0,2.4,2.9
2021-06-20,633602,R,Final,Minute Maid Park,2021-06-20 18:10:00+00:00,Chicago White Sox,Houston Astros,145,117,,,2,8,1,0,3.6,3.7
2021-06-20,633558,R,Final,Kauffman Stadium,2021-06-20 18:10:00+00:00,Boston Red Sox,Kansas City Royals,111,118,,,2,4,1,0,3.0,3.8
2021-06-20,633575,R,Final,Yankee Stadium,2021-06-20 17:05:00+00:00,Oakland Athletics,New York Yankees,133,147,,,1,0,0,0,3.1,1.7
2021-06-20,633557,R,Final,Nationals Park,2021-06-20 17:05:00+00:00,New York Mets,Washington Nationals,121,120,,,1,3,1,0,2.1,2.5
2021-06-20,633550,R,Final,PNC Park,2021-06-20 17:05:00+00:00,Cleveland Indians,Pittsburgh Pirates,114,134,,,1,0,0,0,2.2,1.8
2021-06-20,633574,R,Final,Globe Life Field,2021-06-20 18:35:00+00:00,Minnesota Twins,Texas Rangers,142,140,,,4,0,0,0,3.1,1.6
2021-06-21,633651,R,Final,Petco Park,2021-06-22 02:10:00+00:00,Los Angeles Dodgers,San Diego Padres,119,135,,,1,6,1,0,3.5,2.4
2021-06-21,633533,R,Final,Chase Field,2021-06-22 01:40:00+00:00,Milwaukee Brewers,Arizona Diamondbacks,158,109,,,1,5,1,0,2.2,1.9
2021-06-21,633588,R,Final,Target Field,2021-06-22 00:10:00+00:00,Cincinnati Reds,Minnesota Twins,113,142,,,3,3,0,1,2.4,2.5
2021-06-21,633605,R,Final,Globe Life Field,2021-06-22 00:05:00+00:00,Oakland Athletics,Texas Rangers,133,140,,,1,5,1,0,2.8,1.8
2021-06-21,633747,R,Final,Oriole Park at Camden Yards,2021-06-21 23:05:00+00:00,Houston Astros,Baltimore Orioles,117,110,,,5,0,0,0,3.9,3.5
2021-06-21,633760,R,Final,Citi Field,2021-06-21 21:10:00+00:00,Atlanta Braves,New York Mets,144,121,,,0,4,1,0,1.2,2.9
2021-06-21,633542,R,Final,Wrigley Field,2021-06-22 00:05:00+00:00,Cleveland Indians,Chicago Cubs,114,112,,,3,0,0,0,2.5,2.9
2021-06-22,633532,R,Final,Globe Life Field,2021-06-23 00:05:00+00:00,Oakland Athletics,Texas Rangers,133,140,,,9,4,0,0,3.5,2.1
2021-06-22,633540,R,Final,Petco Park,2021-06-23 02:10:00+00:00,Los Angeles Dodgers,San Diego Padres,119,135,,,0,3,1,0,2.7,2.7
2021-06-22,633528,R,Final,T-Mobile Park,2021-06-23 02:10:00+00:00,Colorado Rockies,Seattle Mariners,115,136,,,0,1,1,0,1.0,2.8
2021-06-22,633603,R,Final,Chase Field,2021-06-23 01:40:00+00:00,Milwaukee Brewers,Arizona Diamondbacks,158,109,,,1,0,0,0,2.1,1.9
2021-06-22,633670,R,Final,Angel Stadium,2021-06-23 01:38:00+00:00,San Francisco Giants,Los Angeles Angels,137,108,,,5,0,0,0,2.3,3.7
2021-06-22,633537,R,Final,Wrigley Field,2021-06-23 00:05:00+00:00,Cleveland Indians,Chicago Cubs,114,112,,,0,1,1,0,2.4,2.5
2021-06-22,633750,R,Final,Citi Field,2021-06-22 23:10:00+00:00,Atlanta Braves,New York Mets,144,121,,,3,0,0,0,1.4,2.5
2021-06-22,633580,R,Final,Target Field,2021-06-22 17:10:00+00:00,Cincinnati Reds,Minnesota Twins,113,142,,,4,2,0,0,2.6,2.6
2021-06-22,633526,R,Final,Comerica Park,2021-06-22 23:10:00+00:00,St. Louis Cardinals,Detroit Tigers,138,116,,,2,8,1,0,2.1,3.8
2021-06-22,633519,R,Final,Tropicana Field,2021-06-22 23:10:00+00:00,Boston Red Sox,Tampa Bay Rays,111,139,,,5,5,0,1,3.4,3.6
2021-06-22,633621,R,Final,Yankee Stadium,2021-06-22 23:05:00+00:00,Kansas City Royals,New York Yankees,118,147,,,2,2,0,1,1.4,1.9
2021-06-22,633572,R,Final,PNC Park,2021-06-22 23:05:00+00:00,Chicago White Sox,Pittsburgh Pirates,145,134,,,0,1,1,0,3.2,1.8
2021-06-22,633549,R,Final,Citizens Bank Park,2021-06-22 23:05:00+00:00,Washington Nationals,Philadelphia Phillies,120,143,,,3,1,0,0,2.6,3.6
2021-06-22,633547,R,Final,Oriole Park at Camden Yards,2021-06-22 23:05:00+00:00,Houston Astros,Baltimore Orioles,117,110,,,1,1,0,1,3.7,3.3
2021-06-22,633571,R,Final,loanDepot park,2021-06-22 23:10:00+00:00,Toronto Blue Jays,Miami Marlins,141,146,,,0,1,1,0,3.1,2.5
2021-06-23,633627,R,Final,Petco Park,2021-06-24 02:10:00+00:00,Los Angeles Dodgers,San Diego Padres,119,135,,,2,2,0,1,2.5,2.9
2021-06-23,633561,R,Final,Citi Field,2021-06-23 23:10:00+00:00,Atlanta Braves,New York Mets,144,121,,,2,5,1,0,1.6,2.9
2021-06-23,633524,R,Final,Tropicana Field,2021-06-23 23:10:00+00:00,Boston Red Sox,Tampa Bay Rays,111,139,,,1,5,1,0,3.2,4.0
2021-06-23,633513,R,Final,loanDepot park,2021-06-23 23:10:00+00:00,Toronto Blue Jays,Miami Marlins,141,146,,,3,0,0,0,3.3,2.5
2021-06-23,633568,R,Final,Oriole Park at Camden Yards,2021-06-23 23:05:00+00:00,Houston Astros,Baltimore Orioles,117,110,,,6,0,0,0,4.2,3.3
2021-06-23,633551,R,Final,Yankee Stadium,2021-06-23 23:05:00+00:00,Kansas City Royals,New York Yankees,118,147,,,2,2,0,1,1.4,1.8
2021-06-23,633553,R,Final,Globe Life Field,2021-06-24 00:05:00+00:00,Oakland Athletics,Texas Rangers,133,140,,,0,1,1,0,3.3,1.7
2021-06-23,633570,R,Final,Angel Stadium,2021-06-23 20:07:00+00:00,San Francisco Giants,Los Angeles Angels,137,108,,,1,1,0,1,2.2,3.4
2021-06-23,633578,R,Final,Chase Field,2021-06-23 19:40:00+00:00,Milwaukee Brewers,Arizona Diamondbacks,158,109,,,1,0,0,0,2.0,1.9
2021-06-23,633541,R,Final,Comerica Park,2021-06-23 17:10:00+00:00,St. Louis Cardinals,Detroit Tigers,138,116,,,2,4,1,0,2.1,4.1
2021-06-23,633546,R,Final,Citizens Bank Park,2021-06-23 17:05:00+00:00,Washington Nationals,Philadelphia Phillies,120,143,,,5,9,1,0,2.8,4.1
2021-06-23,633569,R,Final,PNC Park,2021-06-23 16:35:00+00:00,Chicago White Sox,Pittsburgh Pirates,145,134,,,4,2,0,0,3.3,1.6
2021-06-23,633614,R,Final,T-Mobile Park,2021-06-23 20:10:00+00:00,Colorado Rockies,Seattle Mariners,115,136,,,3,0,0,0,1.3,2.4
2021-06-24,633505,R,Final,Dodger Stadium,2021-06-25 02:10:00+00:00,Chicago Cubs,Los Angeles Dodgers,112,119,,,1,0,0,0,1.7,3.8
2021-06-24,633502,R,Final,Busch Stadium,2021-06-25 00:15:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,134,138,,,5,1,0,0,1.9,1.5
2021-06-24,633538,R,Final,Target Field,2021-06-25 00:10:00+00:00,Cleveland Indians,Minnesota Twins,114,142,,,1,1,0,1,2.5,2.3
2021-06-24,633564,R,Final,Comerica Park,2021-06-24 23:10:00+00:00,Houston Astros,Detroit Tigers,117,116,,,8,1,0,0,4.6,3.6
2021-06-24,633548,R,Final,loanDepot park,2021-06-24 23:10:00+00:00,Washington Nationals,Miami Marlins,120,146,,,5,0,0,0,2.7,2.4
2021-06-24,633514,R,Final,Great American Ball Park,2021-06-24 23:10:00+00:00,Atlanta Braves,Cincinnati Reds,144,113,,,1,2,1,0,1.7,4.4
2021-06-24,633560,R,Final,Sahlen Field,2021-06-24 23:07:00+00:00,Baltimore Orioles,Toronto Blue Jays,110,141,,,0,9,1,0,2.4,3.5
2021-06-24,633503,R,Final,Globe Life Field,2021-06-24 18:05:00+00:00,Oakland Athletics,Texas Rangers,133,140,,,4,1,0,0,3.2,1.8
2021-06-24,633559,R,Final,Yankee Stadium,2021-06-24 17:05:00+00:00,Kansas City Royals,New York Yankees,118,147,,,1,4,1,0,1.0,1.8
2021-06-24,633517,R,Final,Tropicana Field,2021-06-24 23:10:00+00:00,Boston Red Sox,Tampa Bay Rays,111,139,,,0,0,0,1,2.9,3.3
2021-06-25,633556,R,Final,Globe Life Field,2021-06-26 00:05:00+00:00,Kansas City Royals,Texas Rangers,118,140,,,2,4,1,0,1.0,2.1
2021-06-25,633608,R,Final,Dodger Stadium,2021-06-26 02:10:00+00:00,Chicago Cubs,Los Angeles Dodgers,112,119,,,1,2,1,0,1.6,3.8
2021-06-25,633523,R,Final,Oracle Park,2021-06-26 01:45:00+00:00,Oakland Athletics,San Francisco Giants,133,137,,,0,1,1,0,2.6,5.0
2021-06-25,633498,R,Final,Busch Stadium,2021-06-26 00:15:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,134,138,,,5,4,0,0,2.3,1.7
2021-06-25,633620,R,Final,Guaranteed Rate Field,2021-06-26 00:10:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,,3,1,0,0,2.5,2.8
2021-06-25,633555,R,Final,Target Field,2021-06-26 00:10:00+00:00,Cleveland Indians,Minnesota Twins,114,142,,,6,6,0,1,2.3,2.6
2021-06-25,633591,R,Final,loanDepot park,2021-06-25 23:10:00+00:00,Washington Nationals,Miami Marlins,120,146,,,2,9,1,0,2.6,3.2
2021-06-25,633492,R,Final,Petco Park,2021-06-26 02:10:00+00:00,Arizona Diamondbacks,San Diego Padres,109,135,,,5,8,1,0,1.9,3.3
2021-06-25,633535,R,Final,Tropicana Field,2021-06-25 23:10:00+00:00,Los Angeles Angels,Tampa Bay Rays,108,139,,,3,3,0,1,3.6,3.4
2021-06-25,633530,R,Postponed,Comerica Park,2021-06-25 23:10:00+00:00,Houston Astros,Detroit Tigers,117,116,,,1,3,1,0,4.0,3.3
2021-06-25,633521,R,Final,Great American Ball Park,2021-06-25 23:10:00+00:00,Atlanta Braves,Cincinnati Reds,144,113,,,1,0,0,0,1.4,3.6
2021-06-25,633536,R,Final,Sahlen Field,2021-06-25 23:07:00+00:00,Baltimore Orioles,Toronto Blue Jays,110,141,,,1,3,1,0,2.1,3.5
2021-06-25,633599,R,Final,American Family Field,2021-06-25 20:10:00+00:00,Colorado Rockies,Milwaukee Brewers,115,158,,,0,0,0,1,1.3,2.1
2021-06-25,633545,R,Final,Citi Field,2021-06-25 20:10:00+00:00,Philadelphia Phillies,New York Mets,143,121,,,1,0,0,0,2.7,2.6
2021-06-25,633543,R,Final,Fenway Park,2021-06-25 23:10:00+00:00,New York Yankees,Boston Red Sox,147,111,,,3,4,1,0,2.5,2.7
2021-06-26,633512,R,Final,Petco Park,2021-06-27 02:10:00+00:00,Arizona Diamondbacks,San Diego Padres,109,135,,,6,0,0,0,2.5,3.3
2021-06-26,633552,R,Final,loanDepot park,2021-06-26 20:10:00+00:00,Washington Nationals,Miami Marlins,120,146,,,2,3,1,0,2.8,3.1
2021-06-26,633500,R,Final,Oracle Park,2021-06-27 02:05:00+00:00,Oakland Athletics,San Francisco Giants,133,137,,,1,2,1,0,2.2,4.8
2021-06-26,633562,R,Final,Dodger Stadium,2021-06-26 23:15:00+00:00,Chicago Cubs,Los Angeles Dodgers,112,119,,,2,2,0,1,1.4,4.0
2021-06-26,633531,R,Final,Fenway Park,2021-06-26 23:15:00+00:00,New York Yankees,Boston Red Sox,147,111,,,0,3,1,0,2.5,2.8
2021-06-26,633509,R,Final,Comerica Park,2021-06-26 22:10:00+00:00,Houston Astros,Detroit Tigers,117,116,,,0,2,1,0,3.5,3.0
2021-06-26,633539,R,Final,Citi Field,2021-06-26 20:10:00+00:00,Philadelphia Phillies,New York Mets,143,121,,,1,1,0,1,2.7,2.5
2021-06-26,633501,R,Final,Guaranteed Rate Field,2021-06-26 18:10:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,,1,1,0,1,2.4,2.3
2021-06-26,633518,R,Final,American Family Field,2021-06-26 20:10:00+00:00,Colorado Rockies,Milwaukee Brewers,115,158,,,4,3,0,0,1.6,2.0
2021-06-26,633510,R,Final,Great American Ball Park,2021-06-26 20:10:00+00:00,Atlanta Braves,Cincinnati Reds,144,113,,,0,3,1,0,1.4,3.6
2021-06-26,633534,R,Final,Globe Life Field,2021-06-26 20:05:00+00:00,Kansas City Royals,Texas Rangers,118,140,,,0,6,1,0,1.0,2.6
2021-06-26,633520,R,Final,Sahlen Field,2021-06-26 19:07:00+00:00,Baltimore Orioles,Toronto Blue Jays,110,141,,,0,8,1,0,2.0,3.9
2021-06-26,633589,R,Final,Busch Stadium,2021-06-26 18:15:00+00:00,Pittsburgh Pirates,St. Louis Cardinals,134,138,,,1,3,1,0,2.2,1.9
2021-06-26,633581,R,Postponed,Target Field,2021-06-26 18:10:00+00:00,Cleveland Indians,Minnesota Twins,114,142,,,1,1,0,1,2.1,2.5
2021-06-26,633525,R,Final,Tropicana Field,2021-06-26 20:10:00+00:00,Los Angeles Angels,Tampa Bay Rays,108,139,,,3,7,1,0,3.5,3.7
2021-06-27,633472,R,Final,Dodger Stadium,2021-06-27 23:08:00+00:00,Chicago Cubs,Los Angeles Dodgers,112,119,,,1,6,1,0,1.2,3.2
2021-06-27,633499,R,Final,Guaranteed Rate Field,2021-06-27 21:15:00+00:00,Seattle Mariners,Chicago White Sox,136,145,,,1,7,1,0,2.0,2.9
